subject,id,date,count,code,number,name,group,enrollment,count_prop,day,peak_demand,peak_demand_day,section,times,locations,rating,workload
FREN,1228,2019-09-10,12,FREN 109,109,French for Reading,1,12,1,20,21,2019-08-27,1,W 15.30-17.20,WLH 203,4.24,3.07
FREN,1228,2019-09-11,12,FREN 109,109,French for Reading,1,12,1,21,21,2019-08-27,1,W 15.30-17.20,WLH 203,4.24,3.07
FREN,1229,2019-08-22,43,FREN 110,110,Elementary&Intermed French I,2,83,0.5180722891566265,1,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-23,45,FREN 110,110,Elementary&Intermed French I,2,83,0.54216867469879515,2,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-24,51,FREN 110,110,Elementary&Intermed French I,2,83,0.6144578313253012,3,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-25,63,FREN 110,110,Elementary&Intermed French I,2,83,0.7590361445783133,4,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-26,89,FREN 110,110,Elementary&Intermed French I,2,83,1.072289156626506,5,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-27,96,FREN 110,110,Elementary&Intermed French I,2,83,1.1566265060240963,6,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-28,101,FREN 110,110,Elementary&Intermed French I,2,83,1.216867469879518,7,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-29,98,FREN 110,110,Elementary&Intermed French I,2,83,1.180722891566265,8,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-30,92,FREN 110,110,Elementary&Intermed French I,2,83,1.108433734939759,9,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-08-31,93,FREN 110,110,Elementary&Intermed French I,2,83,1.1204819277108433,10,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-01,94,FREN 110,110,Elementary&Intermed French I,2,83,1.1325301204819278,11,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-02,92,FREN 110,110,Elementary&Intermed French I,2,83,1.108433734939759,12,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-03,91,FREN 110,110,Elementary&Intermed French I,2,83,1.0963855421686748,13,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-04,88,FREN 110,110,Elementary&Intermed French I,2,83,1.0602409638554218,14,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-05,90,FREN 110,110,Elementary&Intermed French I,2,83,1.0843373493975903,15,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-06,85,FREN 110,110,Elementary&Intermed French I,2,83,1.0240963855421688,16,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-07,84,FREN 110,110,Elementary&Intermed French I,2,83,1.0120481927710843,17,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-08,83,FREN 110,110,Elementary&Intermed French I,2,83,1,18,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-09,83,FREN 110,110,Elementary&Intermed French I,2,83,1,19,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-10,83,FREN 110,110,Elementary&Intermed French I,2,83,1,20,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1229,2019-09-11,83,FREN 110,110,Elementary&Intermed French I,2,83,1,21,101,2019-08-28,1,M-F 8.20-9.10,WLH 202,4.33,4.33
FREN,1230,2019-08-22,16,FREN 121,121,Intermediate French,3,15,1.0666666666666667,1,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-23,16,FREN 121,121,Intermediate French,3,15,1.0666666666666667,2,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-24,18,FREN 121,121,Intermediate French,3,15,1.2,3,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-25,26,FREN 121,121,Intermediate French,3,15,1.7333333333333334,4,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-26,32,FREN 121,121,Intermediate French,3,15,2.1333333333333333,5,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-27,28,FREN 121,121,Intermediate French,3,15,1.8666666666666667,6,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-28,29,FREN 121,121,Intermediate French,3,15,1.9333333333333333,7,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-29,20,FREN 121,121,Intermediate French,3,15,1.3333333333333333,8,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-30,19,FREN 121,121,Intermediate French,3,15,1.2666666666666666,9,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-08-31,19,FREN 121,121,Intermediate French,3,15,1.2666666666666666,10,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-01,17,FREN 121,121,Intermediate French,3,15,1.1333333333333333,11,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-02,16,FREN 121,121,Intermediate French,3,15,1.0666666666666667,12,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-03,16,FREN 121,121,Intermediate French,3,15,1.0666666666666667,13,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-04,15,FREN 121,121,Intermediate French,3,15,1,14,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-05,15,FREN 121,121,Intermediate French,3,15,1,15,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-06,14,FREN 121,121,Intermediate French,3,15,0.9333333333333333,16,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-07,14,FREN 121,121,Intermediate French,3,15,0.9333333333333333,17,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-08,14,FREN 121,121,Intermediate French,3,15,0.9333333333333333,18,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-09,15,FREN 121,121,Intermediate French,3,15,1,19,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-10,15,FREN 121,121,Intermediate French,3,15,1,20,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1230,2019-09-11,15,FREN 121,121,Intermediate French,3,15,1,21,32,2019-08-26,1,M-F 9.25-10.15,CO493 208,4.26,4.25
FREN,1231,2019-08-22,8,FREN 125,125,Intensive Elementary French,4,8,1,1,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-23,8,FREN 125,125,Intensive Elementary French,4,8,1,2,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-24,8,FREN 125,125,Intensive Elementary French,4,8,1,3,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-25,9,FREN 125,125,Intensive Elementary French,4,8,1.125,4,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-26,11,FREN 125,125,Intensive Elementary French,4,8,1.375,5,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-27,11,FREN 125,125,Intensive Elementary French,4,8,1.375,6,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-28,11,FREN 125,125,Intensive Elementary French,4,8,1.375,7,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-29,11,FREN 125,125,Intensive Elementary French,4,8,1.375,8,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-30,11,FREN 125,125,Intensive Elementary French,4,8,1.375,9,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-08-31,10,FREN 125,125,Intensive Elementary French,4,8,1.25,10,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-01,10,FREN 125,125,Intensive Elementary French,4,8,1.25,11,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-02,10,FREN 125,125,Intensive Elementary French,4,8,1.25,12,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-03,9,FREN 125,125,Intensive Elementary French,4,8,1.125,13,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-04,9,FREN 125,125,Intensive Elementary French,4,8,1.125,14,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-05,9,FREN 125,125,Intensive Elementary French,4,8,1.125,15,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-06,9,FREN 125,125,Intensive Elementary French,4,8,1.125,16,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-07,9,FREN 125,125,Intensive Elementary French,4,8,1.125,17,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-08,9,FREN 125,125,Intensive Elementary French,4,8,1.125,18,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-09,9,FREN 125,125,Intensive Elementary French,4,8,1.125,19,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-10,9,FREN 125,125,Intensive Elementary French,4,8,1.125,20,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1231,2019-09-11,8,FREN 125,125,Intensive Elementary French,4,8,1,21,11,2019-08-26,1,M-F 9.25-11.15 + 1,YK212 004,4.79,4.46
FREN,1232,2019-08-22,38,FREN 130,130,Intermediate&AdvancedFrench I,5,83,0.4578313253012048,1,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-23,45,FREN 130,130,Intermediate&AdvancedFrench I,5,83,0.54216867469879515,2,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-24,51,FREN 130,130,Intermediate&AdvancedFrench I,5,83,0.6144578313253012,3,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-25,65,FREN 130,130,Intermediate&AdvancedFrench I,5,83,0.7831325301204819,4,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-26,82,FREN 130,130,Intermediate&AdvancedFrench I,5,83,0.9879518072289156,5,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-27,97,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.1686746987951808,6,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-28,97,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.1686746987951808,7,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-29,92,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.108433734939759,8,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-30,90,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0843373493975903,9,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-08-31,90,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0843373493975903,10,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-01,90,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0843373493975903,11,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-02,86,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.036144578313253,12,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-03,86,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.036144578313253,13,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-04,86,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.036144578313253,14,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-05,85,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0240963855421688,15,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-06,85,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0240963855421688,16,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-07,85,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0240963855421688,17,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-08,85,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0240963855421688,18,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-09,85,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0240963855421688,19,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-10,84,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1.0120481927710843,20,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1232,2019-09-11,83,FREN 130,130,Intermediate&AdvancedFrench I,5,83,1,21,97,2019-08-27,1,M-F 8.20-9.10,WALL81 301,4.32,4.18
FREN,1233,2019-08-22,24,FREN 140,140,Intermed & Advanced French II,6,46,0.5217391304347826,1,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-23,28,FREN 140,140,Intermed & Advanced French II,6,46,0.6086956521739131,2,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-24,28,FREN 140,140,Intermed & Advanced French II,6,46,0.6086956521739131,3,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-25,36,FREN 140,140,Intermed & Advanced French II,6,46,0.782608695652174,4,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-26,41,FREN 140,140,Intermed & Advanced French II,6,46,0.8913043478260869,5,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-27,49,FREN 140,140,Intermed & Advanced French II,6,46,1.065217391304348,6,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-28,50,FREN 140,140,Intermed & Advanced French II,6,46,1.0869565217391304,7,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-29,51,FREN 140,140,Intermed & Advanced French II,6,46,1.108695652173913,8,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-30,49,FREN 140,140,Intermed & Advanced French II,6,46,1.065217391304348,9,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-08-31,49,FREN 140,140,Intermed & Advanced French II,6,46,1.065217391304348,10,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-01,49,FREN 140,140,Intermed & Advanced French II,6,46,1.065217391304348,11,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-02,49,FREN 140,140,Intermed & Advanced French II,6,46,1.065217391304348,12,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-03,49,FREN 140,140,Intermed & Advanced French II,6,46,1.065217391304348,13,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-04,50,FREN 140,140,Intermed & Advanced French II,6,46,1.0869565217391304,14,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-05,48,FREN 140,140,Intermed & Advanced French II,6,46,1.0434782608695652,15,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-06,47,FREN 140,140,Intermed & Advanced French II,6,46,1.0217391304347827,16,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-07,47,FREN 140,140,Intermed & Advanced French II,6,46,1.0217391304347827,17,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-08,47,FREN 140,140,Intermed & Advanced French II,6,46,1.0217391304347827,18,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-09,48,FREN 140,140,Intermed & Advanced French II,6,46,1.0434782608695652,19,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-10,46,FREN 140,140,Intermed & Advanced French II,6,46,1,20,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1233,2019-09-11,46,FREN 140,140,Intermed & Advanced French II,6,46,1,21,51,2019-08-29,1,M-F 9.25-10.15,LC 318,3.8200000000000003,3.8
FREN,1234,2019-08-22,36,FREN 150,150,Advanced Language Practice,7,41,0.8780487804878049,1,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-23,37,FREN 150,150,Advanced Language Practice,7,41,0.9024390243902439,2,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-24,40,FREN 150,150,Advanced Language Practice,7,41,0.975609756097561,3,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-25,49,FREN 150,150,Advanced Language Practice,7,41,1.1951219512195121,4,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-26,53,FREN 150,150,Advanced Language Practice,7,41,1.2926829268292683,5,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-27,62,FREN 150,150,Advanced Language Practice,7,41,1.5121951219512195,6,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-28,55,FREN 150,150,Advanced Language Practice,7,41,1.3414634146341464,7,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-29,55,FREN 150,150,Advanced Language Practice,7,41,1.3414634146341464,8,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-30,52,FREN 150,150,Advanced Language Practice,7,41,1.2682926829268293,9,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-08-31,51,FREN 150,150,Advanced Language Practice,7,41,1.2439024390243902,10,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-01,52,FREN 150,150,Advanced Language Practice,7,41,1.2682926829268293,11,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-02,52,FREN 150,150,Advanced Language Practice,7,41,1.2682926829268293,12,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-03,50,FREN 150,150,Advanced Language Practice,7,41,1.2195121951219512,13,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-04,50,FREN 150,150,Advanced Language Practice,7,41,1.2195121951219512,14,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-05,49,FREN 150,150,Advanced Language Practice,7,41,1.1951219512195121,15,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-06,46,FREN 150,150,Advanced Language Practice,7,41,1.1219512195121952,16,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-07,44,FREN 150,150,Advanced Language Practice,7,41,1.0731707317073171,17,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-08,44,FREN 150,150,Advanced Language Practice,7,41,1.0731707317073171,18,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-09,44,FREN 150,150,Advanced Language Practice,7,41,1.0731707317073171,19,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-10,41,FREN 150,150,Advanced Language Practice,7,41,1,20,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1234,2019-09-11,41,FREN 150,150,Advanced Language Practice,7,41,1,21,62,2019-08-27,1,MWF 9.25-10.15,LORIA 259,3.95,3.81
FREN,1235,2019-08-22,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,1,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-23,14,FREN 160,160,Advanced Culture& Conversation,8,13,1.0769230769230769,2,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-24,14,FREN 160,160,Advanced Culture& Conversation,8,13,1.0769230769230769,3,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-25,16,FREN 160,160,Advanced Culture& Conversation,8,13,1.2307692307692308,4,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-26,19,FREN 160,160,Advanced Culture& Conversation,8,13,1.4615384615384615,5,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-27,16,FREN 160,160,Advanced Culture& Conversation,8,13,1.2307692307692308,6,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-28,16,FREN 160,160,Advanced Culture& Conversation,8,13,1.2307692307692308,7,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-29,15,FREN 160,160,Advanced Culture& Conversation,8,13,1.1538461538461537,8,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-30,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,9,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-08-31,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,10,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-01,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,11,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-02,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,12,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-03,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,13,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-04,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,14,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-05,12,FREN 160,160,Advanced Culture& Conversation,8,13,0.9230769230769231,15,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-06,12,FREN 160,160,Advanced Culture& Conversation,8,13,0.9230769230769231,16,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-07,12,FREN 160,160,Advanced Culture& Conversation,8,13,0.9230769230769231,17,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-08,12,FREN 160,160,Advanced Culture& Conversation,8,13,0.9230769230769231,18,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-09,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,19,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-10,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,20,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1235,2019-09-11,13,FREN 160,160,Advanced Culture& Conversation,8,13,1,21,19,2019-08-26,1,MWF 10.30-11.20,DOW 215,3.99,3.67
FREN,1236,2019-08-22,13,FREN 170,170,Intro Study of French Lit,9,18,0.7222222222222222,1,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-23,14,FREN 170,170,Intro Study of French Lit,9,18,0.7777777777777778,2,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-24,16,FREN 170,170,Intro Study of French Lit,9,18,0.8888888888888888,3,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-25,21,FREN 170,170,Intro Study of French Lit,9,18,1.1666666666666667,4,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-26,25,FREN 170,170,Intro Study of French Lit,9,18,1.3888888888888888,5,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-27,26,FREN 170,170,Intro Study of French Lit,9,18,1.4444444444444444,6,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-28,21,FREN 170,170,Intro Study of French Lit,9,18,1.1666666666666667,7,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-29,19,FREN 170,170,Intro Study of French Lit,9,18,1.0555555555555556,8,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-30,18,FREN 170,170,Intro Study of French Lit,9,18,1,9,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-08-31,18,FREN 170,170,Intro Study of French Lit,9,18,1,10,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-09-01,18,FREN 170,170,Intro Study of French Lit,9,18,1,11,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
FREN,1236,2019-09-02,19,FREN 170,170,Intro Study of French Lit,9,18,1.0555555555555556,12,26,2019-08-27,1,MW 11.35-12.50,MY 501,3.65,3.5
